240*40,Commodity,,,S&P500 (US),,,,,,,,,,,,,Mexican Bolsa (Mexico),,,Brazil Bovespa (Brazil),,,FTSE 100 (UK),,,DAX (Germany) ,,,CAC 40 (France),,,Nikkei (Japan),,,Hang Seng (Hongkong),,,Shanghai Composite,,,,
,GOLD,CRUDE OIL,CORN,3M,APPLE,COF,SCHW,COCA COLA,BAC,CSX,DTE,EXELON,NUE,TXT,DIS,XEL,GRUPO MEXICO 'B',AFLAA,FEMSAUBD,USIM5.SA,BBAS3.SA,TRPL4.SA,TESCO,BP,BT GROUP,BMW,ALLIANZ,SIEMENS,TELEPERFORMANCE,L AIR LQE.SC.ANYME. POUR L ETUDE ET L EPXTN.,LVMH,SONY GROUP,TOYOTA MOTOR,FUJITA ENGINEERING,HSBC HOLDINGS,CK HUTCHISON HOLDINGS,HANG SENG BANK,Shanghai Airport,SPDB,HISENSE,,
03/04/2014,0.951557988,0.94245765,1.068888889,1.029725437,1.020898104,1.072397564,1.058391338,0.998688353,1.052147239,1.053985507,1.052891396,1.124875125,1.040153349,1.025313219,1.028064435,1.008997001,1.022906404,1.079568173,1.0608557,1.029136316,1.128502415,0.950715421,0.904059842,0.98427673,0.948545861,1.141598358,0.990304809,1.068932944,0.950675087,1.007604237,1.019076963,1.13125,1.011605751,0.976190476,0.975323874,1.121781779,1,0.963790447,1.092084006,1.053783045,,
03/05/2014,1.010998137,1.035473134,0.993762994,1.029234611,1.099831103,0.978701433,0.975520643,1.075650118,0.889212828,0.956686146,1.031480241,1.06098283,1.015518914,0.973815461,0.983106867,1.03005284,0.946785456,1.033703704,1.012942552,0.893832154,1.020976027,1.046822742,0.97874824,1.034113161,0.989255765,0.961202674,1.007595634,0.946821482,0.944794411,1.053544301,1.054285973,0.904068307,0.964212329,0.987804878,1.000632511,0.988178426,1.0072,1.057553957,1.01035503,0.912629758,,
03/06/2014,0.955656894,0.999908156,0.933054393,1.01976877,1.075875918,1.039039831,0.942696629,0.998290598,0.997377049,1.04419691,0.98987013,1.037667411,0.962368672,1.004865557,1.044452746,0.983648605,1.097151577,1.075241849,1.034045009,0.882352941,0.970649895,1.041533546,1.042023292,1.002989835,1.053774834,1.030608474,0.997211283,1.035561121,1.108013092,1.034723793,1.030185346,0.912777778,1.03977979,1.037037037,1.03034134,1.044102191,1.02700556,0.997732426,0.976573939,0.992417062,,
03/07/2014,1.059358456,1.017084596,0.901345291,1.017635944,1.032420847,1.07831937,1.116408423,1.033023483,1.0539119,1.073640743,0.985436893,0.913417585,1.002977372,0.976809378,1.035288507,1.027705346,1.03917478,1.004665112,0.997528699,1.051282051,1.064794816,1.036809816,0.977479297,1.027225755,0.977626948,1.037132425,1.005979868,1.003536673,1.020897155,1.040444344,0.977938083,1.032258065,1.053458582,1,0.98404908,1.017894868,0.995359629,0.98030303,0.950524738,0.928366762,,
03/08/2014,0.981792675,0.932990156,0.860696517,0.963551338,1.022333298,0.935726898,0.976868327,0.930381246,0.934497817,0.948397436,0.98695247,0.928466294,0.985751039,0.94442995,0.983187471,0.982556296,1.056435423,0.988059701,0.989690722,0.970731707,1.107505071,1.053254438,0.872094225,0.934319985,0.981743379,0.916815977,0.981373923,0.923172243,1.07962705,0.925914912,0.904124719,1.09375,0.986867704,1.042857143,1.031795511,1.009840068,1.018648019,1.047913447,1.077287066,1.032921811,,
03/09/2014,0.979184206,0.985190204,1.00867052,1.026479195,1.029231249,1.038243804,1.026593807,1.063374905,1.074766355,1.051368706,1.048698233,1.054533925,1.10459747,1.050276243,1.065120637,1.030664945,0.991554054,1.12823095,1.040859173,1.091708543,1.351648352,1.206460674,0.917189906,1.001656486,1.014667365,1.029965714,1.077306122,1.078123268,0.986499901,1.045722195,1.067446255,1.117520216,0.998357155,1.015981735,1.010876133,1.012536873,1.006864989,1.028023599,0.991215227,1.005976096,,
03/10/2014,0.941849275,0.897032816,0.802292264,0.974621054,1.006872852,0.996970798,1.049325763,1.029200574,1.073913043,1.026358084,0.98880885,1.048707156,0.944747365,0.943976854,0.972619309,0.958659568,0.946337308,1.07200238,0.954228084,0.774453395,0.704878049,1.043073341,0.740118832,0.919896641,0.9726381,0.930671756,0.952966583,0.94658991,0.986013282,0.958728753,0.933893401,0.914134105,1.035050189,0.970786517,0.940227137,0.881019187,0.953787879,1.080344333,1.007385524,1.15049505,,
03/11/2014,0.979238204,0.927601314,1.207142857,1.09367197,1.098173058,1.004739912,0.961785594,0.972325581,0.998843262,1.107735672,1.077143229,1.043577982,1.026356291,1.153803288,1.036856981,1.102580856,1.045454545,0.961143492,1.05300813,0.81872214,1.052287582,1.064732143,1.009307737,0.997078652,0.974787686,1.022796099,1.004739073,0.973236157,1.021532809,1.014704929,1.054360326,1.093403694,1.033068362,0.969907407,1,1.075730471,1.037331215,1.064409031,1.041055718,0.98020654,,
03/12/2014,1.037135551,0.827488487,1.047337278,1.058447489,1.059689214,0.99407282,1.020745429,1.047596269,1.001158078,1.053435115,0.995772947,0.995054945,1.030365511,1.043709249,1.015265511,1.030518519,0.940163582,0.83540283,0.994209389,0.871143376,0.986481549,1.027253669,1.084841499,0.984561641,1.111625374,1.060464411,1.095529404,1.049767528,1.142057942,1.068990438,1.057492505,1.252895753,1.168359495,1.026252983,0.973299428,0.999269301,0.971669219,1.104179663,1.23943662,1.040386304,,
03/01/2015,0.980373562,0.799229452,1.04519774,1.011093307,0.943069093,1.003772207,1.040992077,0.962100457,1.035280509,0.96215781,1.055306246,1.037272225,0.891577224,0.975705692,1.00687359,1.03852789,0.965659341,0.899066713,0.984856721,0.98125,0.838888889,1.036734694,0.997343534,0.939567357,0.982120989,0.965550218,0.986599725,0.99831107,1.008572428,0.996070564,1.018526519,0.95242681,0.995521602,1.058139535,0.966688439,0.956428553,1.020488574,1.108474576,1.246590909,0.964556962,,
03/02/2015,1.058224334,0.990715944,0.989189189,1.011459222,1.085246501,0.915383683,0.913964262,0.987897485,0.887709497,0.966806137,1.034708654,0.982965132,0.933074883,1.028693384,1.003733333,1.042081949,0.972261735,0.919261822,0.992666772,0.740976645,0.920529801,0.963582677,1.234338376,1.095992204,1.050374065,1.217056205,1.100801757,1.023483898,1.131309627,1.115384521,1.104317921,1.091001011,0.998941519,0.967032967,0.966216216,1.129841027,1.053281853,1.031090724,0.920692799,1.358705162,,
03/03/2015,0.956377626,1.105965039,1.00273224,1.01404122,1.090265487,1.048073103,1.08435916,1.031707903,1.009439899,0.984420081,0.896590026,0.894124018,1.031051826,1.011526049,1.130180659,0.92162593,1.089734211,1.063989962,1.134482485,1.209169054,1.133333333,1.06639428,1.055586725,0.997221296,1.074786325,1.042046677,0.994406087,1.019904983,1.009199632,1.031830469,1.123875433,1.240037071,1.077615894,1.040909091,0.975524476,1.047717939,1.041055718,1.015323777,0.969306931,1.382485512,,
03/04/2015,0.995063124,0.891314975,1.008174387,0.96749272,0.968769326,1.014783927,1.002003339,0.947147846,0.96882793,0.976553341,1.016848365,1.010902483,1.00233298,1.024156791,0.99670898,1.002017873,0.998881181,0.991352201,1.008472203,1.165876777,1.041049513,0.988505747,0.997342492,0.987182345,0.97835211,1.034201077,1.093497702,1.029138758,0.997417198,1.026563877,1.007081281,1.031390135,1.035644051,1.008733624,0.960573477,1.022449389,0.990140845,1.260467381,1.157303371,1.110386586,,
03/05/2015,0.979820422,1.195429616,0.937837838,0.968550369,1.028965847,1.020171834,1.023325558,1.005653884,1.036679537,1.1242497,0.975633528,1.022168963,1.036817605,0.988206498,1.042641509,0.97698504,1.0609319,1.003172086,0.96563216,1.193089431,1.082113821,1.028100775,0.921005165,1.058146099,1.038157598,0.917359604,0.93739257,0.96503458,1.01980198,0.974958262,0.95750535,1.05173913,0.986826489,1.114718615,1.148507463,1.057080311,1.076102418,1.067207416,1.115622242,1.133808725,,
03/06/2015,1.015096881,0.975990213,0.997118156,1.015728057,1.009073284,1.028927133,1.051449039,0.999022244,1.050900062,0.910304325,0.957417582,0.979484174,1.015714286,1.021391578,1.005881288,0.967020024,0.992398649,1.011857708,0.994966926,0.844974446,0.848985725,0.969839774,0.93510482,0.959346991,0.973140496,0.959144282,0.941328861,0.999691883,0.995668409,1.0034248,1.05715198,1.034725093,1.024052916,0.957281553,0.960363873,1.215755365,1.029742234,1.132826638,0.990506329,1.245652978,,
03/07/2015,0.980172993,0.936070197,1.164739884,0.970154845,0.971718414,1.047686833,1.017342831,0.966234402,1.005906675,0.958357771,0.99413069,0.959006583,0.889089813,0.980820106,1.034181884,0.999390987,0.98893617,0.96171875,1.021462639,0.798387097,1.047345133,0.951409135,0.985768004,0.966299633,1.01419153,0.980240897,0.985206547,0.937170384,0.944044404,0.973549455,0.952280278,0.93314689,0.960892543,0.959432049,0.941136671,0.955932203,0.974326059,0.862939297,0.88658147,0.577665578,,
03/08/2015,0.93574311,0.834114496,0.866004963,0.966147509,0.936728883,0.924252717,1.056316591,1.051911876,1.04345273,0.952876377,1.054316452,1.012480499,1.006327684,0.971903799,1.053492215,1.052102377,0.921471601,1.062144598,1.044428723,0.98989899,0.939585974,1.064351379,1.020231772,0.901127993,1.033935654,0.922480074,1.064136393,1.077054252,1.054505006,1.049518382,1.085632731,0.989296418,1.002199951,1.052854123,1.021567218,1.007978723,1.051383399,1.11403184,0.979279279,0.983033419,,
03/09/2015,1.029243996,1.032109171,0.962750716,0.944177991,0.931864235,0.932990322,0.857636888,0.942705826,0.897017445,0.876043674,0.950472872,0.932511556,0.962946328,0.897317299,0.842057464,0.964089198,0.969180481,1.03709369,0.997967893,0.803571429,0.801708633,0.86084453,0.895783047,0.909056074,0.920716113,0.894561719,0.949429361,0.901802678,0.944092827,0.903130667,0.877300613,0.873196769,0.876219512,0.983935743,0.836030964,0.90237467,0.848997494,0.88966434,0.957681693,0.748953975,,
03/10/2015,1.012916656,0.906863698,1.095238095,1.01030055,1.000090604,0.956801471,0.927419355,1.031409602,0.964868256,1.001099707,1.055250065,0.985459352,0.88619403,0.990463918,1.009902932,1.061279664,0.985304746,1.022492625,1.020769701,0.987301587,0.892877173,1.150501672,0.948856131,0.98763524,0.97349537,0.959878049,0.974760771,0.901706776,1.075179569,0.976884137,0.993672994,1.02230299,1.010020877,0.987755102,0.999158249,1.007797271,1.044280443,1.035487486,1.117195005,0.935055866,,
03/11/2015,0.98710754,1.05703259,1.005434783,1.108589385,1.110436673,1.109921779,1.140942029,1.043822728,1.117035111,1.00878799,1.023076923,0.956069752,1.141842105,1.094197242,1.121747573,1.015850552,0.986797066,1.038586369,1.112773456,0.926045016,1.091708543,1.091085271,1.026671864,1.147389387,1.09808584,1.189213569,1.145946757,1.156864109,1.055522565,1.141978277,1.137734584,1.109566904,1.017913738,1.012396694,1.01937658,1.007736944,1.014840989,1.104978355,0.989681857,1.157580284,,
03/12/2015,0.939882737,0.870182556,0.991891892,0.972472441,0.939871094,0.956107814,1.047316608,1.00711575,1.006984866,0.983666062,0.949187485,0.951946685,0.94215257,0.979072533,0.968409209,0.959041516,0.880327056,0.956944444,0.947415596,0.708333333,1.024165708,0.96714032,0.887623386,0.913949163,1.037462105,1.04359903,1.009695179,0.985141016,1.076793249,0.874844521,0.890721649,0.922516749,1.059564099,1.081632653,1.033884298,0.991362764,0.992339833,0.982370225,1.169417897,1.201935484,,
03/01/2016,1.005660735,0.832167832,0.953678474,0.975774064,0.913715278,0.933402302,0.99848393,1.011775789,0.97283237,0.957564576,1.024530471,1.02321297,0.985812133,1.020403206,0.939136652,1.043288786,1.035462989,1.004716981,1.019426049,0.745098039,0.828089888,1.04775023,0.912134914,0.960520961,0.984554373,1.004463372,1.013165045,0.990274083,1.012277952,0.981999477,0.958333333,0.947900221,0.956688386,0.954716981,0.989608313,1.012584705,1.035087719,0.98105683,0.949479941,1.05582394,,
03/02/2016,1.072215215,0.963585434,1.04,1.012480085,0.915352461,0.874896093,0.740358336,0.994413408,0.774212715,0.861657033,1.086045642,1.138278718,0.990322581,0.768388479,0.905405405,1.093010304,0.926610492,0.939328277,1.048567716,0.618421053,0.90027137,1.001752848,1.12573687,0.938841808,1.030315879,0.741123115,0.862002974,0.940184106,0.988645161,0.912397465,1.047273982,0.873917388,0.921474359,1.007905138,0.844103393,0.911567878,0.863728814,0.865853659,0.909233177,0.722419929,,
03/03/2016,1.103011149,1.07994186,0.950549451,1.044977708,1.05345096,1.103087886,1.11197703,1.029026217,1.036070606,1.113595707,0.964634286,1.046504271,1.07116011,1.042131351,1.03867984,1.008917197,1.158990906,1.022683583,1.015577059,1.329787234,1.251695554,1.020122485,1.106099375,1.089213179,0.977880658,1.118703503,1.002566568,1.038809883,0.9367006,1.025272674,1.012850082,0.960548885,0.895362319,0.860784314,0.950239234,1.023072889,1.058869702,1.125978091,1.110154905,0.992258973,,
03/04/2016,0.964932667,1.04333782,0.994219653,1.051135651,1.08364532,1.016365202,1.046846182,1.065286624,1.004444444,1.028915663,1.083799548,1.077992745,1.111578947,1.090665874,1.002529852,1.059090909,1.039736775,1.02443609,0.983383686,1.432,1.190246839,1.032590051,1.020658489,0.949723757,0.922882693,0.964954334,0.9918475,1.0373978,1.079559705,1.000308778,0.968119714,1.096230159,0.934121075,1.013667426,0.965760322,1.033316248,1.005930319,1.037873523,0.985271318,1.164539007,,
03/05/2016,1.060311124,1.161506708,1.055232558,1.002626395,0.865351396,1.016525424,0.986610289,0.957505872,1.05899705,1.035909446,0.985172982,0.97532249,1.025462963,1.053965658,1.047542142,0.966857415,1.018013632,0.96293578,0.936665485,1.284916201,1.033889732,1.156976744,0.890786422,1.071553229,1.021887825,1.001592357,1.084548602,0.991607881,1.005937016,1.00587778,0.972446237,0.965248869,0.942990816,1.033707865,1.074035454,0.916666667,1.024318349,0.929025778,0.996852872,1.043848965,,
03/06/2016,0.964511863,1.103509551,1.101928375,1.002440912,1.02878756,0.994858969,1.043571429,1.004460303,1.004178273,1.003767898,1.034894091,1.005175388,1.023599425,1.033359193,0.951532087,1.040443896,0.982783357,1.009146341,1.085656617,0.791304348,0.846379648,1.086145011,0.957159763,0.973262758,0.96352075,0.919554849,0.936426455,1.055660493,1.010007698,0.976116925,1.003800968,1.152072005,1.042815141,0.973913043,0.986407767,0.988636364,1.007913669,1.001441441,0.993685872,0.960910152,,
03/07/2016,1.077499435,1.004227053,0.845,1.042522865,0.979268791,0.879329609,0.859342916,1.001776199,0.908460472,0.983858859,1.069481849,1.041475973,1.00180433,0.91041041,0.992708861,1.061388955,1.03649635,0.954305136,0.965431095,1.142857143,0.985549133,1.023132849,1.09384273,1.242225631,0.948477481,0.939944675,0.890797074,0.962134591,0.990091463,0.994224924,0.937349398,0.978841146,0.899911894,0.988839286,0.932086614,0.925561029,0.944325482,0.935228499,0.97299444,1.057073467,,
03/08/2016,1.015958442,0.852876328,0.926035503,1.016178649,1.1032433,1.05702033,1.130625249,0.967198582,1.105343511,1.075925219,0.973710717,1.004394397,1.070842506,1.064321056,0.98021014,0.963823135,1.113380282,0.982588049,1.011313715,1.903846154,1.203519062,1.065245478,0.869051656,0.931746744,0.997558594,1.118499662,1.001233918,1.053255081,1.054400821,0.972432995,1.100624311,1.086797473,1.094380262,1.051918736,1.089757128,1.079243051,1.021164021,1.085032705,0.983673469,1.006318208,,
03/09/2016,0.971457831,1.102467685,0.96485623,1.013622603,1.018338217,1.076483847,1.10144417,1.000458295,1.104972376,0.99787234,0.964104686,0.931637955,0.916277331,1.061983471,0.98262046,0.966404078,0.982500527,1,1.027253794,0.957070707,1.155945419,1.030321407,1.114651753,1.038554217,0.963166911,1.031100762,1.061666954,1.118792924,1.16707228,1.074616837,1.042375709,1.025091799,1.121130793,0.997854077,1.143410853,1.126575342,1.014063657,0.995744681,1.052282158,0.962899543,,
03/10/2016,0.994835236,1.073545086,1.052980132,0.968088048,1.044463009,1.006839754,1.006715702,0.962666056,0.976875,1.08137882,0.996137339,0.961843264,0.995716908,0.969844358,0.979559415,0.972908175,1.010944206,0.997583568,1.042576609,0.941952507,0.983979764,0.967039435,1.079521587,1.063573086,0.978528777,0.955023923,0.977604436,0.965238778,1.01251173,1.002713345,0.973111396,0.995522388,0.924194063,1.021505376,0.983898305,0.967412451,1.018248175,0.960470085,1,0.986366331,,
03/11/2016,0.990074253,0.921564734,1.040880503,0.953096435,0.976093139,1.002634133,0.989517154,1,1.054382598,1.023003615,1.004631624,1.000305157,0.999180664,0.978435306,1.009514542,1.000985707,0.955211208,0.915220024,0.955717302,1.120448179,1.140102828,1.015216068,1.133275685,0.984620419,0.964294988,1.00757515,1.043707127,0.969252983,0.942127484,0.937700587,1.071710526,0.979010495,1.025384217,1.052631579,0.992248062,0.959778783,1.007168459,0.997404524,0.992113565,1.016826923,,
03/12/2016,0.904736972,1.16892911,0.972809668,1.033567104,1.000637349,1.189159292,1.244301766,0.960266476,1.288228155,1.171859942,1.019942104,1.007016473,1.292127921,1.21706817,1.054942701,0.953717381,1.31,0.940449934,0.922504506,0.9925,1.02104472,0.931654676,0.984548619,1.033898305,0.965665814,1.05575666,1.070586957,1.044428866,0.990053558,1.051870686,1.038367096,0.970290965,1.12596834,0.996,1.061631944,0.982713463,1.03772242,1.005576208,1.045310016,1.073286052,,
03/01/2017,0.983923404,1.037788018,1.059006211,1.032592936,1.056869882,1.033372093,1.037151703,1.03567889,1.061234103,0.983826754,1.032376748,1.066040594,0.945740124,1.037060434,1.076954315,1.048528653,0.974215437,0.98217636,1.016448198,1.080604534,1.059992639,1.034105534,0.997093727,1.108539591,1.035833798,1.142573661,1.077899838,1.101963334,1.080812541,1.108487392,1.062370677,1.033775253,1.028716722,1.054216867,1.030253475,0.968017058,1.006858711,0.985212569,0.953612167,0.950440529,,
03/02/2017,1.053507019,1.013143872,1.020527859,0.983094636,1.111321567,0.989310228,0.999253731,0.993779904,1.033732801,1.303705768,1.00814581,1.016766127,0.962086898,0.980913706,1.039781297,1.020433284,1.112484764,1.049665712,0.996341993,1.20979021,1.072569444,1.065339141,0.957056109,0.925188479,0.827702248,0.927067074,0.995158556,1.015818026,1.037793667,0.955040429,1.05147468,1.08,0.937045653,1.097142857,1.044444444,1.010462555,1.085149864,1.036772983,1.019936204,1.001738123,,
03/03/2017,1.005763689,0.975981767,1.022988506,1.081524223,1.082894329,1.068471338,1.056758775,1.022628792,1.092314298,1.057490917,1.021411979,1.01509223,1.092240628,0.994825088,1.008522212,1.054764777,0.984504617,0.976342129,1.025948973,1,1.129168016,0.992406542,0.953352622,0.96959883,1.082940315,1.034112332,1.058562964,1.056506015,0.989173228,1.018829957,1.028578989,1.018377156,1.00155159,1.003472222,0.961246201,1.039237057,1.008160703,0.991675715,0.983580923,1.112203586,,
03/04/2017,1.023192026,0.955990659,0.966292135,1.007448101,1.028044069,0.913348946,0.955712603,0.998352166,0.927279874,0.941794665,1.005240779,0.98623348,0.961206897,0.97627965,1.017619561,1.015553522,0.89618442,1.034016775,1.030326924,0.842003854,0.971043578,0.977633902,0.981950804,0.982868225,0.949091455,0.975520547,1.025232475,1.021505281,1.018905473,1.040370251,1.049909956,1.01721266,0.936638265,0.968858131,1.003162055,1.001048768,0.98879203,1.094160584,0.979332273,0.940717629,,
03/05/2017,0.996521462,0.946636603,1.014534884,1.036231124,1.023382046,0.961421911,0.995809712,1.021457203,1.007630352,1.105579399,1.021444029,0.948632049,1.001162598,0.985294118,0.986042403,1.006981982,0.956891964,0.940964398,0.99717431,0.970251716,0.997342781,0.933172787,0.956948436,0.979280859,0.955696203,1.023918384,1.027355764,1.037634129,1.121582031,1.056100122,1.131340358,1.051582969,1.016043665,0.996428571,1.015760441,1.024096386,0.99559194,1.178452302,0.941558442,0.808181316,,
03/06/2017,1.023409979,0.990670901,1.00286533,1.045893842,1.057051544,0.946054067,0.964108911,1.059325946,0.944467817,1.058618012,1.06827812,1.077104179,0.973788985,1.032879083,0.960222182,1.080742563,0.942714127,1.058908046,1.041738001,0.933962264,0.831261101,1.032903226,1.032806391,1.036046121,1.003807947,0.988830984,0.982286161,0.976004618,1.03831084,0.983621327,1.00259909,1.079418635,0.991697867,1.168458781,1.06128782,1.042455243,1.043643264,1.080951033,1.111206897,0.955540356,,
03/07/2017,0.956543167,0.993388099,1.017142857,1.015142719,0.923126407,1.070732957,1.116302953,0.975375899,1.099331849,0.999083242,0.9514108,0.979234973,1.002896082,0.999581152,1.002612428,0.943087748,1.033824975,0.947987336,1.007253769,1.186868687,0.967592593,1.004996877,0.916721527,0.975256618,0.963054593,0.959729752,1.00813514,0.952389525,0.933333333,0.990549794,0.95463383,1.036306805,0.976690742,1.001533742,1.075292398,0.956329735,0.98969697,0.998952605,0.974398759,1.076592699,,
03/08/2017,1.037792481,1.066760791,0.938202247,0.989467664,1.084111498,1.012326472,0.986200552,1.020330652,0.987439222,0.904202606,1.031552018,1.072544643,0.970103618,1.027446051,1.015447608,1.055738424,1.111660643,0.94370229,1.00202543,1.174468085,1.129186603,1.104412679,1.075643327,1.020607135,1.075184107,0.962539613,1.04770831,0.917192465,1.050763702,0.947296548,0.991174474,1.025290023,1.046218487,1.033690658,1.063902107,1.113391483,1.078383344,0.954652687,1.041401274,0.939494681,,
03/09/2017,1.041704099,0.998487427,0.949101796,0.980445044,1.054509224,0.949403003,0.936567164,1.002408583,0.988510464,1.010351126,1.029852117,0.976586889,0.97180879,1.003874388,0.930168622,1.025982124,1.01266256,1.011122346,0.996631106,1.376811594,1.039439374,0.980303883,1.017191499,0.965588363,0.918923224,0.992736595,0.988708762,0.984641956,0.995724669,0.987529742,1.012557078,0.990269292,0.993092369,1.077037037,0.969968051,0.937327189,1.022146508,1.050796266,0.976299694,1.026185421,,
03/10/2017,0.963914484,1.064192388,0.993690852,1.054087247,0.941664127,1.075457602,1.107071713,0.987112276,1.073474471,1.04700683,0.950767035,1.007991476,1.008288288,1.107048548,0.993004926,0.955834684,0.945589726,0.9285,0.995943662,1.139473684,1.14048291,0.990815155,1.03795876,1.093648117,0.968452071,1.093355612,1.056234759,1.080340057,1.102189781,1.117630397,1.059301015,0.964122486,1.091394371,0.965612105,1.020421607,0.982300885,1.061666667,0.992422263,1.007830854,1.083448276,,
03/11/2017,0.995008476,1.091103203,1,1.082257538,1.116649404,1.060553433,1.008097166,1.017260456,1.07579273,0.984458941,1.040337711,1.08192389,1.03645461,1.000917431,0.978668519,1.051080967,1.125625447,0.875605816,0.931496776,0.964203233,0.918064339,0.93626883,0.942403963,1.0625,0.894218722,1.036179869,1.059096061,1.03251935,0.98013245,1.065486813,1.098977863,1.197914198,1.060471321,1.081196581,0.976113622,0.992492492,0.962846677,1.13059505,0.977466977,0.917886696,,
03/12/2017,1.011957722,1.044357469,1.038095238,1.038454913,0.991594203,1.012227074,1.104417671,1,1.010064702,1.094133697,1.038863841,1.02173913,0.987931034,1.006232814,1.067011354,1.03569268,0.92474996,1.043050431,1.046760187,1.063473054,0.921832884,0.933168317,1.090975173,0.952012384,1.029103283,0.937384775,0.970581708,0.914887154,0.965421304,0.925975714,0.94247567,1.019192719,0.98546471,1.300395257,1.03042328,1.000504286,1.047282609,0.979506288,1.026232114,1.038834951,,
03/01/2018,1.025955603,1.054028732,1,0.977109683,1.006898568,1.072476273,1.040808081,0.988470742,1.060498221,1.016209476,0.938286607,0.933779584,1.17609075,1.049918018,1.066793349,0.924649533,1.136480687,1.04009434,1.071242095,1.117117117,1.083495776,1.094164456,1.072676951,1.065447154,1.059633563,1.038679302,0.982621951,1.033321614,0.982297242,1.020348952,0.997739416,0.98679868,1.022975464,0.929078014,1.03915276,0.991935484,1.007265179,1.047313362,0.980635167,1.013351135,,
03/02/2018,1.01087931,1.010962963,1.039755352,1.040487205,0.931893398,1.021419952,1.035326087,1.028389085,1.072147651,0.968448729,0.955411656,0.965693804,0.95325716,1.024813465,0.968115426,0.936618235,0.981268882,1.066326531,0.989764419,1.189516129,1.176911544,1.026666667,0.964690143,0.933708508,0.919052863,1.036378242,1.034233116,0.980729245,0.98575021,0.991928104,1.021215242,1.079087153,1.057257729,1.023991276,1.033971587,1.069105691,0.948480165,1.10737798,1.037914692,1.050065876,,
03/03/2018,0.992101189,0.936547479,1.052941176,0.939633724,1.09788162,0.95224968,0.986689164,0.935587417,0.989984351,0.996199095,0.975890782,0.978791092,1.056662516,0.976295293,0.947470101,0.967401079,0.948891626,0.940988836,0.948621142,0.961016949,1.075159236,0.981700118,0.999009411,0.948207171,0.94367885,0.934448012,0.9222,0.90157947,1.048469388,0.953757852,0.963089956,0.954785779,0.906897456,0.892438765,0.922341697,0.925855513,1.05866377,1.032185322,0.944444444,0.969259724,,
03/04/2018,1.007643534,1.066343295,0.977653631,0.939054564,0.955621134,0.986765922,0.971879156,0.992223239,0.935504268,1.012536337,1.036015478,1.049566631,0.895550972,1.009018384,0.96533644,1.050429933,1.005678131,1.09039548,0.954894157,0.945326279,0.941232227,0.992182802,1.007436787,1.033182504,0.953650794,1.054153336,0.997722837,0.986500064,0.99918897,0.992572071,1.072251309,0.983387436,0.973105842,1.007159905,0.952720207,0.954825462,0.928681375,0.953128103,0.931506849,1.04012945,,
03/05/2018,0.987768389,1.074101247,1.08,0.904543984,1.050478057,0.921207041,1.075268817,0.965652374,0.986819872,1.060290687,1.001723808,1.054193548,1.007073532,1.075455483,0.993361497,1.028318584,0.944991128,0.977720207,1.037511326,0.987873134,0.881168177,1.015151515,1.174950787,1.134306569,1.030403906,1.040242806,1.076513422,1.059040231,1.101461039,1.091726749,1.137695313,0.986990291,1.064635958,1.05450237,1.056424201,0.988172043,1.109392265,1.0627214,0.944636678,0.817050404,,
03/06/2018,0.988096416,1.045628415,0.96031746,1.019981603,1.075470631,1.077911738,1.031454545,1.029362616,1.006849315,1.107463192,0.965869981,1.003427173,1.074812153,1.073997123,1.006075334,0.962564544,0.909696142,0.873873874,0.96308803,0.834749764,0.876,1.013134328,1.028439791,1.060305203,0.887788068,0.928139183,0.90792529,1.045783798,0.997789241,0.999537378,1.03656618,1.015542003,0.993998604,1.01011236,0.977477477,0.965723613,0.962649402,1.033333333,0.978021978,1.089108911,,
03/07/2018,0.966439438,1.007055135,0.876033058,0.981161381,0.966778806,0.980690092,0.885598449,1.020176252,0.944897959,0.975702934,1.03949322,1.044401073,0.937386018,0.98125,1.047101449,1.033750559,1.039594671,1.111582777,1.042981502,0.876696833,0.967058056,0.866234532,1.05164128,1.008149818,1.08199903,0.901851205,1.001334371,1.001056576,1.129246677,0.995365523,0.945015219,1.089500194,0.99340073,0.997775306,0.952600395,0.922816901,1.016037248,1.007969639,0.875468165,0.946153846,,
03/08/2018,0.97206459,0.95212766,1.047169811,1.058520145,1.130872118,1.040241016,1.000995223,1.059786315,1.134269258,1.11605325,1.048371739,0.992525111,1.045233463,1.01607522,1.096597463,1.020108108,1.03898917,1.105837425,1.054193474,1.167741935,1.154468803,1.034013605,1.0034854,0.964052288,1.051121076,1.064549445,1.040977235,0.989425849,1.037279267,1.006983059,1.035050824,1.086593172,1.0204947,0.97212932,0.999308915,1.025641026,1.030549898,1.123493976,1.051336898,0.775314117,,
03/09/2018,0.985036445,1.067720398,0.93993994,1.017511699,1.094427617,1.024927596,1.009942334,0.956027456,0.981593145,1.040696043,1.009445958,1.028712638,0.969443152,1.030298507,0.981856429,1.018440017,0.961257818,1.009373458,1.008906972,0.886187845,0.858603564,0.942105263,0.944118555,0.987867975,0.948165529,1.005457191,0.983784937,0.989836334,1.046027743,1.006934634,1.023704707,1.027000491,0.944044321,1.036697248,0.945366528,1.054166667,1.039525692,0.909852547,1.041709054,0.953288847,,
